index,id,warehouse_block,mode_of_shipment,customer_care_calls,customer_rating,cost_of_the_product,prior_purchases,product_importance,gender,discount_offered,weight_in_gms,reached_on_time,weight_category
7027,7028,F,Ship,4,4,214,2,high,F,1,4117,1,Intermediate Weight
7028,7029,A,Ship,3,4,196,4,low,F,4,5031,0,High Weight
7029,7030,B,Ship,5,1,159,2,medium,F,5,4382,0,Intermediate Weight
7030,7031,C,Ship,3,2,258,2,low,M,1,5862,0,High Weight
7031,7032,F,Ship,5,5,125,3,low,M,10,4997,0,High Weight
7032,7033,D,Ship,6,2,232,3,medium,F,7,5219,1,High Weight
7033,7034,F,Ship,4,3,196,2,high,M,10,5709,1,High Weight
7034,7035,A,Ship,4,2,257,3,low,M,3,5549,1,High Weight
7035,7036,B,Ship,2,1,219,4,low,M,6,5124,0,High Weight
7036,7037,C,Ship,4,2,223,3,medium,F,7,5977,0,High Weight
7037,7038,F,Ship,3,1,166,2,low,F,10,4137,0,Intermediate Weight
7038,7039,D,Ship,6,1,264,3,high,F,5,4435,1,Intermediate Weight
7039,7040,F,Ship,3,3,182,3,low,F,5,5914,0,High Weight
7040,7041,A,Ship,4,1,260,2,medium,F,2,4529,0,High Weight
7041,7042,B,Ship,4,1,268,3,low,M,8,5486,0,High Weight
7042,7043,C,Ship,6,4,272,4,low,F,4,4098,0,Intermediate Weight
7043,7044,F,Ship,4,5,135,3,low,F,3,4760,0,High Weight
7044,7045,D,Ship,3,2,164,2,medium,M,3,4442,1,Intermediate Weight
7045,7046,F,Ship,4,4,153,5,medium,M,9,5818,0,High Weight
7046,7047,A,Ship,3,4,175,3,low,M,8,4274,1,Intermediate Weight
7047,7048,B,Ship,3,1,231,3,medium,M,9,5148,1,High Weight
7048,7049,C,Ship,5,4,222,3,low,M,3,5555,0,High Weight
7049,7050,F,Ship,3,4,261,2,low,F,1,5844,0,High Weight
7050,7051,D,Ship,3,2,223,2,low,F,10,4604,0,High Weight
7051,7052,F,Ship,3,5,222,5,medium,M,2,4027,1,Intermediate Weight
7052,7053,A,Ship,4,5,240,3,low,F,9,5794,1,High Weight
7053,7054,B,Ship,4,5,137,2,high,F,6,5208,0,High Weight
7054,7055,C,Ship,4,2,181,3,medium,M,6,5964,0,High Weight
7055,7056,F,Ship,3,3,261,4,low,M,3,5722,1,High Weight
7056,7057,D,Ship,3,1,226,2,low,M,4,4804,0,High Weight
7057,7058,F,Ship,4,5,246,2,medium,F,3,5705,0,High Weight
7058,7059,A,Ship,3,4,226,2,medium,F,1,5460,0,High Weight
7059,7060,B,Ship,3,4,238,2,low,M,3,4723,0,High Weight
7060,7061,C,Ship,3,1,173,3,low,F,3,4453,1,Intermediate Weight
7061,7062,F,Ship,3,4,257,4,low,M,10,4415,0,Intermediate Weight
7062,7063,D,Ship,3,2,160,4,low,F,9,5112,1,High Weight
7063,7064,F,Ship,3,3,179,3,low,F,9,4459,1,Intermediate Weight
7064,7065,A,Ship,3,1,101,5,low,F,3,4807,0,High Weight
7065,7066,B,Ship,2,3,263,4,medium,M,9,5390,0,High Weight
7066,7067,C,Ship,3,1,210,3,medium,M,4,5683,0,High Weight
7067,7068,F,Ship,3,4,166,4,low,M,4,5107,0,High Weight
7068,7069,D,Ship,2,3,163,3,low,F,4,4862,0,High Weight
7069,7070,F,Ship,4,3,143,2,medium,M,1,4402,1,Intermediate Weight
7070,7071,A,Ship,4,3,248,6,medium,M,5,4212,0,Intermediate Weight
7071,7072,B,Ship,3,1,198,2,low,F,8,4940,0,High Weight
7072,7073,C,Ship,3,1,150,2,low,F,6,5355,0,High Weight
7073,7074,F,Ship,4,3,195,4,medium,F,1,5004,0,High Weight
7074,7075,D,Ship,4,4,213,3,low,F,1,4266,0,Intermediate Weight
7075,7076,F,Ship,4,3,245,4,medium,M,8,5982,1,High Weight
7076,7077,A,Ship,3,1,199,3,medium,F,8,5557,1,High Weight
7077,7078,B,Ship,4,1,192,4,high,M,5,4142,1,Intermediate Weight
7078,7079,C,Ship,6,3,247,6,medium,M,3,4582,0,High Weight
7079,7080,F,Ship,3,5,221,3,medium,M,7,4741,1,High Weight
7080,7081,D,Ship,3,1,200,4,medium,F,9,5193,0,High Weight
7081,7082,F,Ship,4,3,260,3,low,F,5,5540,0,High Weight
7082,7083,A,Ship,4,5,98,4,low,F,5,4643,0,High Weight
7083,7084,B,Ship,5,1,198,4,low,F,5,5719,0,High Weight
7084,7085,C,Ship,4,1,168,2,medium,F,1,5698,1,High Weight
7085,7086,F,Ship,6,1,260,3,medium,M,1,5134,0,High Weight
7086,7087,D,Ship,4,1,266,4,low,M,3,5773,1,High Weight
7087,7088,F,Ship,3,3,239,3,low,M,8,5366,1,High Weight
7088,7089,A,Ship,4,1,214,5,medium,M,9,5801,0,High Weight
7089,7090,B,Ship,3,3,203,3,medium,F,8,5929,0,High Weight
7090,7091,C,Ship,2,5,264,3,medium,F,3,4320,1,Intermediate Weight
7091,7092,F,Ship,4,3,169,6,medium,F,2,5607,0,High Weight
7092,7093,D,Ship,3,1,167,2,low,M,1,5749,0,High Weight
7093,7094,F,Ship,3,3,266,7,low,M,2,5671,1,High Weight
7094,7095,A,Ship,3,2,182,10,low,M,1,4303,0,Intermediate Weight
7095,7096,B,Ship,5,2,195,6,high,M,5,5339,1,High Weight
7096,7097,C,Ship,4,1,153,3,low,F,8,5198,0,High Weight
7097,7098,F,Road,5,1,238,3,high,M,2,5369,1,High Weight
7098,7099,D,Road,5,5,238,8,low,M,9,5186,0,High Weight
7099,7100,F,Road,3,4,180,7,high,M,4,5500,0,High Weight
7100,7101,A,Road,5,4,262,6,medium,F,1,1177,0,Below Medium
7101,7102,B,Road,5,2,223,5,medium,M,5,1484,1,Below Medium
7102,7103,C,Road,5,2,275,5,low,F,10,1924,0,Medium Weight
7103,7104,F,Road,6,2,139,6,medium,M,8,1691,1,Medium Weight
7104,7105,D,Road,4,1,245,6,low,F,7,1884,1,Medium Weight
7105,7106,F,Road,6,2,278,4,high,F,8,1967,0,Medium Weight
7106,7107,A,Road,5,4,243,5,low,F,5,1118,0,Below Medium
7107,7108,B,Road,7,1,309,4,low,F,4,1151,0,Below Medium
7108,7109,C,Road,6,2,279,4,low,F,5,1836,0,Medium Weight
7109,7110,F,Road,6,5,247,4,medium,M,7,1461,1,Below Medium
7110,7111,D,Road,5,5,235,5,medium,F,10,1393,0,Below Medium
7111,7112,F,Road,5,3,268,5,medium,F,10,1660,0,Medium Weight
7112,7113,A,Road,6,2,309,4,medium,M,10,1782,0,Medium Weight
7113,7114,B,Road,4,5,213,3,low,F,7,4490,0,Intermediate Weight
7114,7115,C,Road,4,4,245,4,medium,F,6,5051,0,High Weight
7115,7116,F,Road,3,1,199,3,medium,F,7,4377,1,Intermediate Weight
7116,7117,D,Road,4,3,192,4,high,F,1,5669,1,High Weight
7117,7118,F,Road,6,5,247,6,medium,M,3,4832,0,High Weight
7118,7119,A,Road,3,5,221,3,medium,F,8,4523,0,High Weight
7119,7120,B,Flight,3,4,200,4,medium,F,8,4944,0,High Weight
7120,7121,C,Flight,4,4,260,3,low,M,9,4224,0,Intermediate Weight
7121,7122,F,Flight,4,5,98,4,low,M,5,5188,0,High Weight
7122,7123,D,Flight,5,1,198,4,low,F,5,5025,1,High Weight
7123,7124,F,Flight,4,1,168,2,medium,F,8,5276,1,High Weight
7124,7125,A,Flight,6,4,260,3,medium,M,9,4730,1,High Weight
7125,7126,B,Flight,4,2,266,4,low,F,7,4639,0,High Weight
7126,7127,C,Flight,3,1,239,3,low,M,2,4425,0,Intermediate Weight
7127,7128,F,Flight,4,1,214,5,medium,F,6,4573,1,High Weight
7128,7129,D,Flight,3,3,203,3,medium,F,3,4196,0,Intermediate Weight
7129,7130,F,Flight,2,4,264,3,medium,F,6,4025,1,Intermediate Weight
7130,7131,A,Flight,4,3,169,6,medium,M,3,5957,1,High Weight
7131,7132,B,Flight,3,5,167,2,low,M,5,5042,1,High Weight
7132,7133,C,Flight,3,1,266,7,low,M,5,4102,1,Intermediate Weight
7133,7134,F,Flight,3,3,182,10,low,M,3,5555,0,High Weight
7134,7135,D,Flight,5,1,195,6,high,F,8,4944,1,High Weight
7135,7136,F,Flight,4,4,153,3,low,M,5,4624,0,High Weight
7136,7137,A,Flight,5,4,238,3,high,F,5,5907,1,High Weight
7137,7138,B,Flight,5,4,238,8,low,M,3,4046,0,Intermediate Weight
7138,7139,C,Flight,3,4,180,7,high,M,4,4408,0,Intermediate Weight
7139,7140,F,Flight,5,1,262,6,medium,M,1,1696,0,Medium Weight
7140,7141,D,Flight,5,5,223,5,medium,F,5,1678,0,Medium Weight
7141,7142,F,Ship,5,3,275,5,low,M,7,1349,0,Below Medium
7142,7143,A,Ship,6,5,139,6,medium,F,10,1081,1,Below Medium
7143,7144,B,Ship,4,4,245,6,low,F,6,1437,1,Below Medium
7144,7145,C,Ship,6,5,278,4,high,F,6,1761,0,Medium Weight
7145,7146,F,Ship,5,4,243,5,low,F,2,1637,0,Medium Weight
7146,7147,D,Ship,7,4,309,4,low,M,7,1880,0,Medium Weight
7147,7148,F,Ship,6,4,279,4,low,M,9,1128,0,Below Medium
7148,7149,A,Ship,6,2,247,4,medium,M,8,1941,0,Medium Weight
7149,7150,B,Ship,5,5,235,5,medium,M,9,1032,1,Below Medium
7150,7151,C,Ship,5,5,274,5,low,M,7,1875,1,Medium Weight
7151,7152,F,Ship,6,5,283,4,low,M,3,1374,1,Below Medium
7152,7153,D,Ship,6,5,286,4,low,M,9,1282,1,Below Medium
7153,7154,F,Ship,5,1,257,5,low,M,9,1329,0,Below Medium
7154,7155,A,Ship,5,4,223,5,low,M,2,1400,0,Below Medium
7155,7156,B,Ship,4,5,239,5,low,F,7,1001,1,Below Medium
7156,7157,C,Ship,4,5,246,6,low,M,1,1400,1,Below Medium
7157,7158,F,Ship,7,2,295,4,low,F,10,1587,0,Medium Weight
7158,7159,D,Ship,6,1,305,4,low,M,5,1588,0,Medium Weight
7159,7160,F,Ship,3,4,177,4,medium,F,3,1148,0,Below Medium
7160,7161,A,Ship,5,3,257,5,low,F,3,1262,1,Below Medium
7161,7162,B,Ship,6,2,306,4,low,F,6,1123,0,Below Medium
7162,7163,C,Ship,4,3,226,6,medium,M,6,1704,1,Medium Weight
7163,7164,F,Ship,4,5,228,5,low,M,9,1381,0,Below Medium
7164,7165,D,Ship,5,4,225,5,low,M,7,1476,0,Below Medium
7165,7166,F,Ship,7,5,289,4,low,F,5,1864,1,Medium Weight
7166,7167,A,Ship,5,4,261,5,low,M,2,1409,0,Below Medium
7167,7168,B,Ship,5,3,255,5,medium,F,10,1886,0,Medium Weight
7168,7169,C,Ship,5,3,266,5,medium,F,2,1510,1,Medium Weight
7169,7170,F,Ship,6,3,290,4,low,M,5,1784,0,Medium Weight
7170,7171,D,Ship,4,5,235,5,low,M,6,1460,0,Below Medium
7171,7172,F,Ship,6,4,250,4,low,M,3,1490,1,Below Medium
7172,7173,A,Ship,5,3,245,5,low,F,3,1409,0,Below Medium
7173,7174,B,Ship,6,4,286,4,medium,M,9,1096,1,Below Medium
7174,7175,C,Ship,5,5,271,4,low,M,9,1989,0,Medium Weight
7175,7176,F,Ship,4,4,242,6,low,F,9,1192,1,Below Medium
7176,7177,D,Ship,7,5,282,5,low,M,8,1091,1,Below Medium
7177,7178,F,Ship,4,1,254,5,low,F,7,1003,0,Below Medium
7178,7179,A,Ship,5,2,242,5,medium,F,1,1004,1,Below Medium
7179,7180,B,Ship,5,5,263,4,low,F,9,1551,0,Medium Weight
7180,7181,C,Ship,7,5,278,4,low,F,5,1126,1,Below Medium
7181,7182,F,Ship,6,5,255,4,low,M,3,1624,1,Medium Weight
7182,7183,D,Ship,4,4,184,3,low,M,4,1330,1,Below Medium
7183,7184,F,Ship,6,4,257,4,medium,F,9,1108,1,Below Medium
7184,7185,A,Ship,3,2,214,2,medium,M,3,1983,1,Medium Weight
7185,7186,B,Ship,6,1,301,4,low,F,3,1200,1,Below Medium
7186,7187,C,Ship,6,1,264,4,medium,M,1,1273,0,Below Medium
7187,7188,F,Ship,5,3,256,5,medium,M,5,1080,1,Below Medium
7188,7189,D,Ship,5,5,275,6,low,M,1,1507,0,Medium Weight
7189,7190,F,Ship,4,1,236,5,medium,M,4,1953,0,Medium Weight
7190,7191,A,Ship,5,2,303,4,low,F,9,1224,1,Below Medium
7191,7192,B,Ship,6,3,284,4,medium,M,4,1652,1,Medium Weight
7192,7193,C,Ship,4,4,229,6,low,M,2,1279,0,Below Medium
7193,7194,F,Ship,5,3,258,5,low,F,4,1665,1,Medium Weight
7194,7195,D,Ship,5,1,243,5,low,M,3,1066,1,Below Medium
7195,7196,F,Ship,6,1,306,4,medium,M,8,1378,0,Below Medium
7196,7197,A,Ship,4,2,235,6,low,M,6,1386,0,Below Medium
7197,7198,B,Ship,4,3,150,4,low,F,4,1021,0,Below Medium
7198,7199,C,Ship,6,4,291,4,low,F,5,1112,1,Below Medium
7199,7200,F,Ship,7,3,278,4,low,M,2,1038,1,Below Medium
7200,7201,D,Ship,5,5,240,6,low,F,10,1986,0,Medium Weight
7201,7202,F,Ship,6,1,272,4,medium,M,10,1534,1,Medium Weight
7202,7203,A,Ship,5,5,246,5,low,F,6,1911,0,Medium Weight
7203,7204,B,Ship,6,2,266,4,medium,M,3,1090,0,Below Medium
7204,7205,C,Ship,5,4,252,5,low,F,10,1015,1,Below Medium
7205,7206,F,Ship,6,5,254,4,low,F,2,1824,0,Medium Weight
7206,7207,D,Ship,7,3,305,4,medium,F,3,1426,1,Below Medium
7207,7208,F,Ship,6,5,307,4,high,M,3,1406,0,Below Medium
7208,7209,A,Ship,6,4,278,5,low,M,5,1180,0,Below Medium
7209,7210,B,Ship,6,3,265,5,medium,M,10,1897,0,Medium Weight
7210,7211,C,Ship,6,5,248,4,low,F,10,1005,0,Below Medium
7211,7212,F,Ship,7,5,299,4,low,M,4,1052,1,Below Medium
7212,7213,D,Ship,6,2,280,4,low,M,10,1866,1,Medium Weight
7213,7214,F,Ship,7,4,247,4,low,F,9,1228,0,Below Medium
7214,7215,A,Ship,6,1,273,4,low,M,3,1361,1,Below Medium
7215,7216,B,Ship,6,2,254,5,low,M,7,1638,1,Medium Weight
7216,7217,C,Ship,5,2,246,5,medium,F,9,1876,0,Medium Weight
7217,7218,F,Ship,7,4,251,5,low,M,3,1433,0,Below Medium
7218,7219,D,Ship,5,5,262,5,low,M,9,1400,0,Below Medium
7219,7220,F,Ship,5,1,245,5,low,F,3,1956,1,Medium Weight
7220,7221,A,Ship,4,2,273,5,medium,F,8,2000,0,Medium Weight
7221,7222,B,Ship,3,1,268,4,medium,F,4,5006,0,High Weight
7222,7223,C,Ship,4,2,244,5,low,F,7,5337,0,High Weight
7223,7224,F,Ship,3,3,260,2,low,M,6,5044,0,High Weight
7224,7225,D,Ship,3,1,271,3,low,M,4,4108,0,Intermediate Weight
7225,7226,F,Ship,5,4,219,2,medium,F,5,4919,1,High Weight
7226,7227,A,Ship,4,1,193,3,medium,F,9,5354,0,High Weight
7227,7228,B,Ship,5,5,149,3,medium,M,9,5979,0,High Weight
7228,7229,C,Ship,3,5,268,2,low,F,4,5909,0,High Weight
7229,7230,F,Ship,3,5,151,2,low,M,3,5039,0,High Weight
7230,7231,D,Ship,4,3,171,2,medium,M,10,5211,0,High Weight
7231,7232,F,Ship,3,3,202,2,medium,F,1,5220,1,High Weight
7232,7233,A,Ship,5,2,174,4,medium,M,8,5627,1,High Weight
7233,7234,B,Ship,4,2,227,3,medium,M,7,4041,0,Intermediate Weight
7234,7235,C,Road,6,3,175,4,low,M,3,4143,0,Intermediate Weight
7235,7236,F,Road,3,4,191,3,medium,M,6,4586,1,High Weight
7236,7237,D,Road,4,5,240,3,low,F,5,5734,1,High Weight
7237,7238,F,Road,3,1,238,3,medium,F,6,5092,0,High Weight
7238,7239,A,Road,3,3,99,5,medium,M,9,5470,0,High Weight
7239,7240,B,Road,3,5,142,3,low,F,2,4619,0,High Weight
7240,7241,C,Road,4,5,148,3,high,F,6,5473,1,High Weight
7241,7242,F,Road,4,5,129,5,medium,M,7,5554,1,High Weight
7242,7243,D,Road,6,3,262,6,high,M,5,4506,0,High Weight
7243,7244,F,Road,4,4,190,2,low,M,2,4460,0,Intermediate Weight
7244,7245,A,Road,5,1,268,5,medium,M,1,4704,0,High Weight
7245,7246,B,Road,3,5,205,4,low,M,2,5294,0,High Weight
7246,7247,C,Road,3,1,186,2,medium,M,3,5818,0,High Weight
7247,7248,F,Road,3,2,185,4,low,F,8,5545,0,High Weight
7248,7249,D,Road,5,4,173,3,low,M,9,5432,0,High Weight
7249,7250,F,Road,3,2,208,2,high,M,1,4999,0,High Weight
7250,7251,A,Road,5,1,177,2,medium,M,9,4881,0,High Weight
7251,7252,B,Road,3,1,190,3,low,F,1,5065,1,High Weight
7252,7253,C,Road,5,4,257,3,medium,F,3,4895,1,High Weight
7253,7254,F,Road,3,4,168,3,medium,M,5,5183,0,High Weight
7254,7255,D,Road,3,2,229,3,low,M,2,4447,1,Intermediate Weight
7255,7256,F,Road,4,1,152,2,high,M,2,5396,0,High Weight
7256,7257,A,Flight,5,4,154,2,medium,M,10,5670,0,High Weight
7257,7258,B,Flight,5,5,239,3,medium,M,8,4975,0,High Weight
7258,7259,C,Flight,3,5,252,2,low,M,2,4888,1,High Weight
7259,7260,F,Flight,4,4,258,2,medium,F,5,4363,1,Intermediate Weight
7260,7261,D,Flight,4,5,184,4,medium,F,3,5430,1,High Weight
7261,7262,F,Flight,4,3,148,5,medium,M,2,4065,1,Intermediate Weight
7262,7263,A,Flight,5,2,240,2,medium,M,4,4447,1,Intermediate Weight
7263,7264,B,Flight,6,2,169,2,medium,M,9,5580,0,High Weight
7264,7265,C,Flight,3,4,156,3,medium,M,4,4519,1,High Weight
7265,7266,F,Flight,4,4,264,3,medium,F,9,5555,1,High Weight
7266,7267,D,Flight,4,5,223,3,medium,M,7,5832,1,High Weight
7267,7268,F,Flight,5,4,233,3,low,M,6,4275,1,Intermediate Weight
7268,7269,A,Flight,3,4,230,3,medium,F,7,5891,0,High Weight
7269,7270,B,Flight,2,3,175,6,high,F,6,5341,1,High Weight
7270,7271,C,Flight,4,3,155,3,high,F,2,4534,0,High Weight
7271,7272,F,Flight,4,2,220,2,medium,M,5,5864,0,High Weight
7272,7273,D,Flight,4,2,283,2,high,F,1,4115,0,Intermediate Weight
7273,7274,F,Flight,3,3,239,4,low,F,5,4084,1,Intermediate Weight
7274,7275,A,Flight,5,2,248,2,low,F,10,4813,0,High Weight
7275,7276,B,Flight,4,3,256,3,low,F,4,5068,1,High Weight
7276,7277,C,Flight,4,2,267,2,low,M,7,5746,1,High Weight
7277,7278,F,Flight,3,5,207,4,low,M,10,4092,1,Intermediate Weight
7278,7279,D,Ship,3,1,204,4,medium,F,6,5926,1,High Weight
7279,7280,F,Ship,4,4,209,2,medium,F,3,4407,0,Intermediate Weight
7280,7281,A,Ship,4,3,183,3,low,M,4,5866,0,High Weight
7281,7282,B,Ship,2,5,140,4,high,F,2,4636,1,High Weight
7282,7283,C,Ship,4,3,161,3,high,F,7,4799,1,High Weight
7283,7284,F,Ship,4,3,151,3,medium,F,9,4908,0,High Weight
7284,7285,D,Ship,5,4,257,2,medium,M,10,5095,0,High Weight
7285,7286,F,Ship,3,4,199,3,medium,F,3,4067,0,Intermediate Weight
7286,7287,A,Ship,4,1,191,2,low,F,4,5851,1,High Weight
7287,7288,B,Ship,3,5,236,2,low,M,10,5755,1,High Weight
7288,7289,C,Ship,4,3,217,3,medium,F,7,4723,1,High Weight
7289,7290,F,Ship,5,3,202,2,low,F,6,5716,0,High Weight
7290,7291,D,Ship,3,4,246,3,high,F,1,4273,1,Intermediate Weight
7291,7292,F,Ship,4,4,194,4,low,F,10,5024,0,High Weight
7292,7293,A,Ship,3,2,221,2,medium,M,10,4715,1,High Weight
7293,7294,B,Ship,4,4,231,5,low,F,6,5482,0,High Weight
7294,7295,C,Ship,5,5,254,5,low,F,2,4426,0,Intermediate Weight
7295,7296,F,Ship,4,3,252,2,low,M,6,5266,1,High Weight
7296,7297,D,Ship,3,5,196,3,high,F,4,4569,0,High Weight
7297,7298,F,Ship,5,5,104,4,high,F,9,5652,0,High Weight
7298,7299,A,Ship,5,5,156,4,low,F,5,5987,1,High Weight
7299,7300,B,Ship,5,4,250,4,low,M,2,4183,0,Intermediate Weight
7300,7301,C,Ship,3,4,267,2,low,M,9,5940,0,High Weight
7301,7302,F,Ship,3,2,197,4,medium,M,1,5210,1,High Weight
7302,7303,D,Ship,3,4,227,4,low,F,9,5465,0,High Weight
7303,7304,F,Ship,5,1,248,3,low,F,2,4075,0,Intermediate Weight
7304,7305,A,Ship,3,3,274,3,medium,M,3,5157,0,High Weight
7305,7306,B,Ship,6,1,232,6,low,M,4,5877,0,High Weight
7306,7307,C,Ship,3,2,181,3,low,M,4,5966,1,High Weight
7307,7308,F,Ship,2,5,101,3,low,M,10,4353,0,Intermediate Weight
7308,7309,D,Ship,4,4,161,2,medium,F,8,4348,1,Intermediate Weight
7309,7310,F,Ship,4,2,268,2,medium,F,8,4219,0,Intermediate Weight
7310,7311,A,Ship,4,4,218,4,medium,F,10,4967,0,High Weight
7311,7312,B,Ship,3,2,192,3,low,M,1,4308,1,Intermediate Weight
7312,7313,C,Ship,2,3,197,2,medium,F,2,4277,0,Intermediate Weight
7313,7314,F,Ship,4,4,253,2,medium,F,5,5624,0,High Weight
7314,7315,D,Ship,3,1,183,4,low,M,5,5326,0,High Weight
7315,7316,F,Ship,3,5,177,4,high,M,9,5311,0,High Weight
7316,7317,A,Ship,5,1,241,3,low,F,7,5134,1,High Weight
7317,7318,B,Ship,3,5,180,4,low,F,9,5105,1,High Weight
7318,7319,C,Ship,5,2,158,3,medium,M,2,5221,0,High Weight
7319,7320,F,Ship,4,1,209,3,low,F,7,4808,1,High Weight
7320,7321,D,Ship,5,4,273,6,medium,F,7,4058,1,Intermediate Weight
7321,7322,F,Ship,6,2,226,4,high,F,7,5600,0,High Weight
7322,7323,A,Ship,4,3,178,3,medium,M,6,4576,0,High Weight
7323,7324,B,Ship,5,1,151,6,medium,M,2,4529,0,High Weight
7324,7325,C,Ship,3,1,212,2,medium,M,7,5022,0,High Weight
7325,7326,F,Ship,3,2,239,4,medium,F,10,4410,0,Intermediate Weight
7326,7327,D,Ship,5,3,257,5,medium,M,5,4183,0,Intermediate Weight
7327,7328,F,Ship,3,3,165,2,low,M,8,5813,0,High Weight
7328,7329,A,Ship,4,3,183,2,medium,F,8,5690,1,High Weight
7329,7330,B,Ship,4,5,135,3,low,M,1,5013,0,High Weight
7330,7331,C,Ship,4,1,200,3,low,M,5,4686,0,High Weight
7331,7332,F,Ship,4,2,162,4,medium,M,7,5294,0,High Weight
7332,7333,D,Ship,3,3,218,3,medium,M,6,5288,1,High Weight
7333,7334,F,Ship,3,4,158,2,medium,M,7,4744,0,High Weight
7334,7335,A,Ship,4,2,213,3,medium,M,8,5214,1,High Weight
7335,7336,B,Ship,3,1,215,2,medium,F,9,4940,0,High Weight
7336,7337,C,Ship,3,3,268,2,high,F,5,5195,0,High Weight
7337,7338,F,Ship,3,1,207,4,low,M,9,4252,0,Intermediate Weight
7338,7339,D,Ship,2,5,270,6,medium,F,1,5675,0,High Weight
7339,7340,F,Ship,5,2,245,2,low,M,6,5366,1,High Weight
7340,7341,A,Ship,4,2,154,2,medium,F,6,4705,1,High Weight
7341,7342,B,Ship,3,1,155,3,medium,F,2,5446,0,High Weight
7342,7343,C,Ship,4,4,238,3,low,F,7,4709,0,High Weight
7343,7344,F,Ship,3,2,151,2,medium,M,1,5179,0,High Weight
7344,7345,D,Ship,3,4,185,2,low,M,4,5926,0,High Weight
7345,7346,F,Ship,4,3,171,3,medium,F,8,4826,0,High Weight
7346,7347,A,Ship,3,2,206,2,low,F,7,4185,1,Intermediate Weight
7347,7348,B,Ship,3,3,232,2,low,M,5,4255,1,Intermediate Weight
7348,7349,C,Ship,4,2,187,2,medium,F,7,5524,1,High Weight
7349,7350,F,Ship,4,4,209,3,medium,M,8,5884,1,High Weight
7350,7351,D,Ship,4,2,262,3,low,M,2,4015,0,Intermediate Weight
7351,7352,F,Ship,3,2,154,3,low,F,6,5540,1,High Weight
7352,7353,A,Ship,5,1,163,3,medium,F,1,5194,0,High Weight
7353,7354,B,Ship,4,1,257,2,low,M,7,4869,0,High Weight
7354,7355,C,Ship,3,5,265,4,low,F,8,5087,1,High Weight
7355,7356,F,Ship,3,2,220,3,low,F,7,5503,0,High Weight
7356,7357,D,Ship,3,1,201,3,low,F,6,4953,0,High Weight
7357,7358,F,Ship,2,4,268,4,low,M,5,4400,1,Intermediate Weight
7358,7359,A,Ship,4,1,139,3,medium,M,7,4550,0,High Weight
7359,7360,B,Ship,3,5,241,4,low,F,3,5051,0,High Weight
7360,7361,C,Ship,4,4,145,3,high,M,2,5665,0,High Weight
7361,7362,F,Ship,4,3,157,3,medium,M,9,4990,0,High Weight
7362,7363,D,Ship,4,3,203,2,medium,F,7,4185,0,Intermediate Weight
7363,7364,F,Ship,4,4,163,3,medium,M,7,4463,0,Intermediate Weight
7364,7365,A,Ship,4,1,263,2,low,F,5,4010,1,Intermediate Weight
7365,7366,B,Ship,5,5,258,4,high,F,5,4562,0,High Weight
7366,7367,C,Ship,5,3,251,3,medium,F,8,4228,1,Intermediate Weight
7367,7368,F,Ship,3,4,140,6,low,M,9,4558,0,High Weight
7368,7369,D,Ship,4,1,179,4,medium,F,2,4071,1,Intermediate Weight
7369,7370,F,Ship,5,4,211,2,medium,F,7,4734,0,High Weight
7370,7371,A,Ship,3,1,271,2,medium,F,7,4569,0,High Weight
7371,7372,B,Road,4,4,181,3,medium,M,1,5444,0,High Weight
7372,7373,C,Road,2,1,130,4,medium,F,10,4726,0,High Weight
7373,7374,F,Road,5,4,264,3,high,M,9,5841,1,High Weight
7374,7375,D,Road,4,2,221,3,low,F,7,4856,0,High Weight
7375,7376,F,Road,3,1,194,2,medium,F,1,5931,0,High Weight
7376,7377,A,Road,3,1,201,2,medium,F,4,4857,1,High Weight
7377,7378,B,Road,3,5,166,2,medium,M,6,4523,1,High Weight
7378,7379,C,Road,5,4,254,2,low,M,9,5658,1,High Weight
7379,7380,F,Road,4,3,144,3,low,F,7,5496,0,High Weight
7380,7381,D,Road,5,2,171,2,low,M,6,4236,0,Intermediate Weight
7381,7382,F,Road,6,4,240,3,low,F,9,4986,1,High Weight
7382,7383,A,Road,6,3,232,5,high,M,10,4576,1,High Weight
7383,7384,B,Road,5,4,145,6,medium,M,6,4403,0,Intermediate Weight
7384,7385,C,Road,3,3,275,4,medium,M,2,4086,1,Intermediate Weight
7385,7386,F,Road,3,1,146,10,low,F,5,4032,1,Intermediate Weight
7386,7387,D,Road,5,5,207,2,high,M,8,5066,1,High Weight
7387,7388,F,Road,4,1,157,7,low,F,7,4385,0,Intermediate Weight
7388,7389,A,Road,4,2,146,8,low,M,7,5245,1,High Weight
7389,7390,B,Road,4,1,139,8,medium,M,6,5667,1,High Weight
7390,7391,C,Road,3,5,223,7,high,M,8,4178,1,Intermediate Weight
7391,7392,F,Road,5,2,224,2,medium,F,10,5674,0,High Weight
7392,7393,D,Road,5,3,174,3,medium,F,6,5064,1,High Weight
7393,7394,F,Flight,4,5,152,7,low,M,9,4224,0,Intermediate Weight
7394,7395,A,Flight,4,2,223,5,medium,F,3,4480,0,Intermediate Weight
7395,7396,B,Flight,5,2,223,5,low,F,5,1010,1,Below Medium
7396,7397,C,Flight,4,2,239,5,low,F,10,1429,0,Below Medium
7397,7398,F,Flight,4,2,246,6,low,M,5,1622,0,Medium Weight
7398,7399,D,Flight,7,3,295,4,low,F,9,1235,0,Below Medium
